,date,close
1317,2012-09-27,18000
1318,2012-09-26,18050
1319,2012-09-25,18000
1320,2012-09-24,18000
1321,2012-09-21,18000
1322,2012-09-20,18300
1323,2012-09-19,18400
1324,2012-09-18,17850
1325,2012-09-17,18250
1326,2012-09-14,18250
1327,2012-09-13,18350
1328,2012-09-12,18150
1329,2012-09-11,18150
1330,2012-09-10,18200
1331,2012-09-07,18300
1332,2012-09-06,18150
1333,2012-09-05,18050
1334,2012-09-04,18200
1335,2012-09-03,18400
1336,2012-08-31,18500
1337,2012-08-30,18400
1338,2012-08-29,18300
1339,2012-08-28,18250
1340,2012-08-27,18250
1341,2012-08-24,18250
1342,2012-08-23,18200
1343,2012-08-22,18300
1344,2012-08-21,18000
1345,2012-08-20,18000
1346,2012-08-17,18500
1347,2012-08-16,18400
1348,2012-08-14,18400
1349,2012-08-13,18450
1350,2012-08-10,18000
1351,2012-08-09,18300
1352,2012-08-08,18750
1353,2012-08-07,18750
1354,2012-08-06,18700
1355,2012-08-03,18700
1356,2012-08-02,18700
1357,2012-08-01,18700
1358,2012-07-31,18700
1359,2012-07-30,18750
1360,2012-07-27,18750
1361,2012-07-26,18600
1362,2012-07-25,17800
1363,2012-07-24,18450
1364,2012-07-23,18850
1365,2012-07-20,18900
1366,2012-07-19,18500
1367,2012-07-18,18800
1368,2012-07-17,18700
1369,2012-07-16,18800
1370,2012-07-13,18950
1371,2012-07-12,18950
1372,2012-07-11,18700
1373,2012-07-10,18900
1374,2012-07-09,18550
1375,2012-07-06,18550
1376,2012-07-05,18900
1377,2012-07-04,18800
1378,2012-07-03,18600
1379,2012-07-02,18550
1380,2012-06-29,18900
1381,2012-06-28,18900
1382,2012-06-27,18300
1383,2012-06-26,19000
1384,2012-06-25,18600
1385,2012-06-22,19200
1386,2012-06-21,19150
1387,2012-06-20,18900
1388,2012-06-19,19000
1389,2012-06-18,19550
1390,2012-06-15,19600
1391,2012-06-14,19100
1392,2012-06-13,18750
1393,2012-06-12,19250
1394,2012-06-11,19300
1395,2012-06-08,19100
1396,2012-06-07,19250
1397,2012-06-05,19250
1398,2012-06-04,19350
1399,2012-06-01,19450
1400,2012-05-31,19550
1401,2012-05-30,19250
1402,2012-05-29,19550
1403,2012-05-25,19550
1404,2012-05-24,19200
1405,2012-05-23,19650
1406,2012-05-22,19650
1407,2012-05-21,19650
1408,2012-05-18,19750
1409,2012-05-17,19700
1410,2012-05-16,19400
1411,2012-05-15,19300
1412,2012-05-14,19300
1413,2012-05-11,19300
1414,2012-05-10,19450
1415,2012-05-09,19100
1416,2012-05-08,19300
1417,2012-05-07,19050
1418,2012-05-04,19400
1419,2012-05-03,19700
1420,2012-05-02,19350
1421,2012-04-30,19100
1422,2012-04-27,19600
1423,2012-04-26,19850
1424,2012-04-25,19900
1425,2012-04-24,20000
1426,2012-04-23,19600
1427,2012-04-20,19500
1428,2012-04-19,19550
1429,2012-04-18,19450
1430,2012-04-17,19400
1431,2012-04-16,19550
1432,2012-04-13,19300
1433,2012-04-12,19100
1434,2012-04-10,19100
1435,2012-04-09,19250
1436,2012-04-06,19150
1437,2012-04-05,19250
1438,2012-04-04,19800
1439,2012-04-03,19950
1440,2012-04-02,19600
1441,2012-03-30,19600
1442,2012-03-29,19600
1443,2012-03-28,20000
1444,2012-03-27,19900
1445,2012-03-26,19250
1446,2012-03-23,19950
1447,2012-03-22,19900
1448,2012-03-21,20000
1449,2012-03-20,20100
1450,2012-03-19,20200
1451,2012-03-16,20300
1452,2012-03-15,20700
1453,2012-03-14,20850
1454,2012-03-13,20600
1455,2012-03-12,21200
1456,2012-03-09,20500
1457,2012-03-08,20900
1458,2012-03-07,20750
1459,2012-03-06,20950
1460,2012-03-05,21500
1461,2012-03-02,21400
1462,2012-02-29,20950
1463,2012-02-28,21000
1464,2012-02-27,20850
1465,2012-02-24,20650
1466,2012-02-23,20800
1467,2012-02-22,20600
1468,2012-02-21,20300
1469,2012-02-20,20600
1470,2012-02-17,20400
1471,2012-02-16,20200
1472,2012-02-15,20100
1473,2012-02-14,20900
1474,2012-02-13,20100
1475,2012-02-10,20100
1476,2012-02-09,20300
1477,2012-02-08,20150
1478,2012-02-07,20700
1479,2012-02-06,20050
1480,2012-02-03,20300
1481,2012-02-02,20250
1482,2012-02-01,19200
1483,2012-01-31,19100
1484,2012-01-30,19150
1485,2012-01-27,19400
1486,2012-01-26,19200
1487,2012-01-25,19250
1488,2012-01-20,19000
1489,2012-01-19,19200
1490,2012-01-18,19400
1491,2012-01-17,19300
1492,2012-01-16,18900
1493,2012-01-13,19200
1494,2012-01-12,19250
1495,2012-01-11,19200
1496,2012-01-10,19100
1497,2012-01-09,19250
1498,2012-01-06,19000
1499,2012-01-05,18500
1500,2012-01-04,18700
1501,2012-01-03,18450
1502,2012-01-02,18950
1503,2011-12-29,19250
1504,2011-12-28,18950
1505,2011-12-27,18500
1506,2011-12-26,19100
1507,2011-12-23,19000
1508,2011-12-22,18500
1509,2011-12-21,18750
1510,2011-12-20,18700
1511,2011-12-19,19100
1512,2011-12-16,18800
1513,2011-12-15,19000
1514,2011-12-14,19250
1515,2011-12-13,18900
1516,2011-12-12,18600
1517,2011-12-09,19250
1518,2011-12-08,19200
1519,2011-12-07,18650
1520,2011-12-06,18550
1521,2011-12-05,18650
1522,2011-12-02,18750
1523,2011-12-01,17700
1524,2011-11-30,17550
1525,2011-11-29,17700
1526,2011-11-28,17250
1527,2011-11-25,17450
1528,2011-11-24,17250
1529,2011-11-23,17700
1530,2011-11-22,17700
1531,2011-11-21,17800
1532,2011-11-18,17950
1533,2011-11-17,17600
1534,2011-11-16,18000
1535,2011-11-15,17550
1536,2011-11-14,17950
1537,2011-11-11,17650
1538,2011-11-10,17550
1539,2011-11-09,18200
1540,2011-11-08,17950
1541,2011-11-07,18450
1542,2011-11-04,18500
1543,2011-11-03,18400
1544,2011-11-02,17900
1545,2011-11-01,18550
1546,2011-10-31,18300
1547,2011-10-28,18750
1548,2011-10-27,18500
1549,2011-10-26,18300
1550,2011-10-25,18400
1551,2011-10-24,18500
1552,2011-10-21,18700
1553,2011-10-20,18750
1554,2011-10-19,18350
1555,2011-10-18,19000
1556,2011-10-17,18900
1557,2011-10-14,19000
1558,2011-10-13,18850
1559,2011-10-12,18800
1560,2011-10-11,18300
1561,2011-10-10,18000
1562,2011-10-07,18000
1563,2011-10-06,18350
1564,2011-10-05,16900
1565,2011-10-04,17850
1566,2011-09-30,18100
1567,2011-09-29,18300
1568,2011-09-28,18100
1569,2011-09-27,19450
1570,2011-09-26,18150
1571,2011-09-23,18400
1572,2011-09-22,19700
1573,2011-09-21,19900
1574,2011-09-20,19300
1575,2011-09-19,19300
1576,2011-09-16,19500
1577,2011-09-15,19550
1578,2011-09-14,18650
1579,2011-09-09,20000
1580,2011-09-08,19000
1581,2011-09-07,19250
1582,2011-09-06,18500
1583,2011-09-05,18500
1584,2011-09-02,20200
1585,2011-09-01,20200
1586,2011-08-31,20000
1587,2011-08-30,19500
1588,2011-08-29,19450
1589,2011-08-26,19900
1590,2011-08-25,19450
1591,2011-08-24,19950
1592,2011-08-23,18900
1593,2011-08-22,19000
1594,2011-08-19,18900
1595,2011-08-18,20300
1596,2011-08-17,20700
1597,2011-08-16,20750
1598,2011-08-12,20250
1599,2011-08-11,19700
1600,2011-08-10,19850
1601,2011-08-09,18900
1602,2011-08-08,20100
1603,2011-08-05,20300
1604,2011-08-04,21800
1605,2011-08-03,21800
1606,2011-08-02,22250
1607,2011-08-01,22000
1608,2011-07-29,22400
1609,2011-07-28,22300
1610,2011-07-27,21150
1611,2011-07-26,20500
1612,2011-07-25,20550
1613,2011-07-22,20500
1614,2011-07-21,20900
1615,2011-07-20,20500
1616,2011-07-19,20400
1617,2011-07-18,20400
1618,2011-07-15,20500
1619,2011-07-14,20400
1620,2011-07-13,20550
1621,2011-07-12,20200
1622,2011-07-11,20400
1623,2011-07-08,20800
1624,2011-07-07,20550
1625,2011-07-06,21150
1626,2011-07-05,21400
1627,2011-07-04,21250
1628,2011-07-01,21250
1629,2011-06-30,21150
1630,2011-06-29,20900
1631,2011-06-28,20750
1632,2011-06-27,20750
1633,2011-06-24,20550
1634,2011-06-23,21800
1635,2011-06-22,20300
1636,2011-06-21,20500
1637,2011-06-20,20750
1638,2011-06-17,20650
1639,2011-06-16,20400
1640,2011-06-15,20700
1641,2011-06-14,21300
1642,2011-06-13,20900
1643,2011-06-10,20850
1644,2011-06-09,20900
1645,2011-06-08,21000
1646,2011-06-07,21050
1647,2011-06-03,21900
1648,2011-06-02,21450
1649,2011-06-01,21900
1650,2011-05-31,21600
1651,2011-05-30,21500
1652,2011-05-27,22200
1653,2011-05-26,21700
1654,2011-05-25,21100
1655,2011-05-24,21550
1656,2011-05-23,21750
1657,2011-05-20,22200
1658,2011-05-19,21750
1659,2011-05-18,22700
1660,2011-05-17,22800
1661,2011-05-16,21750
1662,2011-05-13,21050
1663,2011-05-12,20500
1664,2011-05-11,21650
1665,2011-05-09,21700
1666,2011-05-06,21650
1667,2011-05-04,21600
1668,2011-05-03,21800
1669,2011-05-02,21950
1670,2011-04-29,21950
1671,2011-04-28,21400
1672,2011-04-27,21800
1673,2011-04-26,22750
1674,2011-04-25,21700
1675,2011-04-22,21950
1676,2011-04-21,21900
1677,2011-04-20,21900
1678,2011-04-19,21900
1679,2011-04-18,21850
1680,2011-04-15,21950
1681,2011-04-14,21950
1682,2011-04-13,22000
1683,2011-04-12,21800
1684,2011-04-11,22250
1685,2011-04-08,22300
1686,2011-04-07,22800
1687,2011-04-06,22800
1688,2011-04-05,22400
1689,2011-04-04,22600
1690,2011-04-01,21400
1691,2011-03-31,21300
1692,2011-03-30,21600
1693,2011-03-29,21900
1694,2011-03-28,21950
1695,2011-03-25,22400
1696,2011-03-24,21550
1697,2011-03-23,21500
1698,2011-03-22,20950
1699,2011-03-21,20750
1700,2011-03-18,20450
1701,2011-03-17,19800
1702,2011-03-16,20050
1703,2011-03-15,19700
1704,2011-03-14,20950
1705,2011-03-11,22000
1706,2011-03-10,21050
1707,2011-03-09,20800
1708,2011-03-08,20500
1709,2011-03-07,20900
1710,2011-03-04,20700
1711,2011-03-03,20700
1712,2011-03-02,20700
1713,2011-02-28,22050
1714,2011-02-25,21800
1715,2011-02-24,22400
1716,2011-02-23,21800
1717,2011-02-22,21700
1718,2011-02-21,21650
1719,2011-02-18,20850
1720,2011-02-17,19700
1721,2011-02-16,20300
1722,2011-02-15,20900
1723,2011-02-14,20850
1724,2011-02-11,21400
1725,2011-02-10,21800
1726,2011-02-09,21600
1727,2011-02-08,21550
1728,2011-02-07,22600
1729,2011-02-01,21700
1730,2011-01-31,21800
1731,2011-01-28,21400
1732,2011-01-27,21400
1733,2011-01-26,21600
1734,2011-01-25,21550
1735,2011-01-24,21600
1736,2011-01-21,21550
1737,2011-01-20,21700
1738,2011-01-19,21850
1739,2011-01-18,22200
1740,2011-01-17,22300
1741,2011-01-14,22900
1742,2011-01-13,22850
1743,2011-01-12,22750
1744,2011-01-11,22950
1745,2011-01-10,22800
1746,2011-01-07,22750
1747,2011-01-06,22650
1748,2011-01-05,22700
1749,2011-01-04,22700
1750,2011-01-03,22550
1751,2010-12-30,23000
1752,2010-12-29,23000
1753,2010-12-28,22750
1754,2010-12-27,23100
1755,2010-12-24,23700
1756,2010-12-23,23600
1757,2010-12-22,24450
1758,2010-12-21,23450
1759,2010-12-20,23000
1760,2010-12-17,23400
1761,2010-12-16,23100
1762,2010-12-15,23450
1763,2010-12-14,23400
1764,2010-12-13,23050
1765,2010-12-10,23000
1766,2010-12-09,23200
1767,2010-12-08,23300
1768,2010-12-07,23900
1769,2010-12-06,23400
1770,2010-12-03,24100
1771,2010-12-02,24050
1772,2010-12-01,23800
1773,2010-11-30,23500
1774,2010-11-29,23850
1775,2010-11-26,23900
1776,2010-11-25,23800
1777,2010-11-24,23600
1778,2010-11-23,24000
1779,2010-11-22,24450
1780,2010-11-19,25100
1781,2010-11-18,25150
1782,2010-11-17,25000
1783,2010-11-16,25200
1784,2010-11-15,25700
1785,2010-11-12,26000
1786,2010-11-11,26300
1787,2010-11-10,26700
1788,2010-11-09,26850
1789,2010-11-08,26700
1790,2010-11-05,26850
1791,2010-11-04,27000
1792,2010-11-03,27100
1793,2010-11-02,27200
1794,2010-11-01,26900
1795,2010-10-29,27000
1796,2010-10-28,27450
1797,2010-10-27,28150
1798,2010-10-26,28000
1799,2010-10-25,28500
1800,2010-10-22,28400
1801,2010-10-21,28400
1802,2010-10-20,28200
1803,2010-10-19,28100
1804,2010-10-18,27850
1805,2010-10-15,27900
1806,2010-10-14,28200
1807,2010-10-13,29150
1808,2010-10-12,30000
1809,2010-10-11,29800
1810,2010-10-08,25950
1811,2010-10-07,26250
1812,2010-10-06,26300
1813,2010-10-05,26350
1814,2010-10-04,26350
1815,2010-10-01,26600
1816,2010-09-30,26400
1817,2010-09-29,26300
1818,2010-09-28,26900
1819,2010-09-27,27700
1820,2010-09-24,27400
1821,2010-09-20,27100
1822,2010-09-17,27200
1823,2010-09-16,28600
1824,2010-09-15,28000
1825,2010-09-14,27750
1826,2010-09-13,28000
1827,2010-09-10,26750
1828,2010-09-09,27650
1829,2010-09-08,27250
1830,2010-09-07,28250
1831,2010-09-06,30050
1832,2010-09-03,29600
1833,2010-09-02,31300
1834,2010-09-01,32100
1835,2010-08-31,35450
1836,2010-08-30,33400
1837,2010-08-27,35450
1838,2010-08-26,37050
1839,2010-08-25,32250
1840,2010-08-24,35300
1841,2010-08-23,30700
1842,2010-08-20,26700
1843,2010-08-19,29650
1844,2010-08-18,25800
1845,2010-08-17,22450
1846,2010-08-16,22100
1847,2010-08-13,21950
1848,2010-08-12,22200
1849,2010-08-11,23450
1850,2010-08-10,23550
1851,2010-08-09,23650
1852,2010-08-06,23650
1853,2010-08-05,23800
1854,2010-08-04,23650
1855,2010-08-03,22900
1856,2010-08-02,22500
1857,2010-07-30,22300
1858,2010-07-29,22300
1859,2010-07-28,22050
1860,2010-07-27,21950
1861,2010-07-26,22650
1862,2010-07-23,21950
1863,2010-07-22,21650
1864,2010-07-21,22100
1865,2010-07-20,21800
1866,2010-07-19,22350
1867,2010-07-16,22950
1868,2010-07-15,22950
1869,2010-07-14,23350
1870,2010-07-13,22550
1871,2010-07-12,22750
1872,2010-07-09,22300
1873,2010-07-08,21350
1874,2010-07-07,20800
1875,2010-07-06,21050
1876,2010-07-05,20700
1877,2010-07-02,20800
1878,2010-07-01,20350
1879,2010-06-30,20700
1880,2010-06-29,20550
1881,2010-06-28,21150
1882,2010-06-25,21650
1883,2010-06-24,21300
1884,2010-06-23,21350
1885,2010-06-22,21300
1886,2010-06-21,21900
1887,2010-06-18,20250
1888,2010-06-17,20800
1889,2010-06-16,20800
1890,2010-06-15,20350
1891,2010-06-14,20350
1892,2010-06-11,20400
1893,2010-06-10,19700
1894,2010-06-09,21000
1895,2010-06-08,19350
1896,2010-06-07,18850
1897,2010-06-04,19300
1898,2010-06-03,19400
1899,2010-06-01,18800
1900,2010-05-31,18800
1901,2010-05-28,18550
1902,2010-05-27,18550
1903,2010-05-26,18200
1904,2010-05-25,17100
1905,2010-05-24,18550
1906,2010-05-20,19100
1907,2010-05-19,20350
1908,2010-05-18,20050
1909,2010-05-17,20050
1910,2010-05-14,21350
1911,2010-05-13,21200
1912,2010-05-12,21150
1913,2010-05-11,22250
1914,2010-05-10,22900
1915,2010-05-07,21950
1916,2010-05-06,22500
1917,2010-05-04,25850
1918,2010-05-03,22500
1919,2010-04-30,23300
1920,2010-04-29,24100
1921,2010-04-28,23300
1922,2010-04-27,24250
1923,2010-04-26,23900
1924,2010-04-23,25800
1925,2010-04-22,29000
1926,2010-04-21,27000
1927,2010-04-20,30950
1928,2010-04-19,36400
1929,2010-04-16,36400
1930,2010-04-15,33850
1931,2010-04-14,29450
1932,2010-04-13,25650
1933,2010-04-12,27350
1934,2010-04-09,23800
1935,2010-04-08,23000
1936,2010-04-07,23350
1937,2010-04-06,27450
1938,2010-04-05,23900
1939,2010-04-02,20800
1940,2010-04-01,21550
1941,2010-03-31,20150
1942,2010-03-30,19550
1943,2010-03-29,19250
1944,2010-03-26,19250
1945,2010-03-25,19300
1946,2010-03-24,19000
1947,2010-03-23,19250
1948,2010-03-22,18900
1949,2010-03-19,18850
1950,2010-03-18,18800
1951,2010-03-17,18600
1952,2010-03-16,19300
1953,2010-03-15,20050
1954,2010-03-12,20650
1955,2010-03-11,18300
1956,2010-03-10,18400
1957,2010-03-09,18600
1958,2010-03-08,18600
1959,2010-03-05,18200
1960,2010-03-04,18200
1961,2010-03-03,18100
1962,2010-03-02,18100
1963,2010-02-26,18100
1964,2010-02-25,18000
1965,2010-02-24,18100
1966,2010-02-23,18050
1967,2010-02-22,17800
1968,2010-02-19,18100
1969,2010-02-18,18100
1970,2010-02-17,17800
1971,2010-02-16,18200
1972,2010-02-12,18400
1973,2010-02-11,18400
1974,2010-02-10,18300
1975,2010-02-09,19200
1976,2010-02-08,18650
1977,2010-02-05,18300
1978,2010-02-04,18500
1979,2010-02-03,18400
1980,2010-02-02,18500
1981,2010-02-01,18100
1982,2010-01-29,18100
1983,2010-01-28,18100
1984,2010-01-27,18100
1985,2010-01-26,18150
1986,2010-01-25,18500
1987,2010-01-22,18500
1988,2010-01-21,18400
1989,2010-01-20,18300
1990,2010-01-19,18500
1991,2010-01-18,18400
1992,2010-01-15,18550
1993,2010-01-14,18800
1994,2010-01-13,18150
1995,2010-01-12,18400
1996,2010-01-11,18300
1997,2010-01-08,18450
1998,2010-01-07,18250
1999,2010-01-06,18550
2000,2010-01-05,19100
2001,2010-01-04,18800
2002,2009-12-30,19150
2003,2009-12-29,18900
2004,2009-12-28,19000
2005,2009-12-24,19300
2006,2009-12-23,19150
2007,2009-12-22,18600
2008,2009-12-21,18600
2009,2009-12-18,18600
2010,2009-12-17,18500
2011,2009-12-16,17600
2012,2009-12-15,17850
2013,2009-12-14,17500
2014,2009-12-11,17250
2015,2009-12-10,17300
2016,2009-12-09,17250
2017,2009-12-08,17200
2018,2009-12-07,17450
2019,2009-12-04,17150
2020,2009-12-03,17200
2021,2009-12-02,17200
2022,2009-12-01,16900
2023,2009-11-30,17300
2024,2009-11-27,17100
2025,2009-11-26,17350
2026,2009-11-25,17300
2027,2009-11-24,17700
2028,2009-11-23,17550
2029,2009-11-20,17300
2030,2009-11-19,17300
2031,2009-11-18,17300
2032,2009-11-17,17250
2033,2009-11-16,17350
2034,2009-11-13,17500
2035,2009-11-12,17500
2036,2009-11-11,17500
2037,2009-11-10,17400
2038,2009-11-09,17300
2039,2009-11-06,17100
2040,2009-11-05,17350
2041,2009-11-04,17400
2042,2009-11-03,17700
2043,2009-11-02,17700
2044,2009-10-30,17700
2045,2009-10-29,17800
2046,2009-10-28,17900
2047,2009-10-27,17800
2048,2009-10-26,17900
2049,2009-10-23,17700
2050,2009-10-22,18000
2051,2009-10-21,17900
2052,2009-10-20,18000
2053,2009-10-19,18000
2054,2009-10-16,18150
2055,2009-10-15,18100
2056,2009-10-14,17900
2057,2009-10-13,18150
2058,2009-10-12,18100
2059,2009-10-09,18200
2060,2009-10-08,18100
2061,2009-10-07,18150
2062,2009-10-06,18350
2063,2009-10-05,17650
2064,2009-10-01,17950
2065,2009-09-30,17650
2066,2009-09-29,17450
2067,2009-09-28,17700
2068,2009-09-25,17800
2069,2009-09-24,17800
2070,2009-09-23,18400
2071,2009-09-22,18100
2072,2009-09-21,18250
2073,2009-09-18,17800
2074,2009-09-17,17750
2075,2009-09-16,17800
2076,2009-09-15,17500
2077,2009-09-14,17500
2078,2009-09-11,18250
2079,2009-09-10,18600
2080,2009-09-09,18800
2081,2009-09-08,20900
2082,2009-09-07,19600
2083,2009-09-04,19600
2084,2009-09-03,20500
2085,2009-09-02,19100
2086,2009-09-01,19300
2087,2009-08-31,19250
2088,2009-08-28,22300
2089,2009-08-27,19400
2090,2009-08-26,18750
2091,2009-08-25,19300
2092,2009-08-24,18450
2093,2009-08-21,18350
2094,2009-08-20,18850
2095,2009-08-19,18300
2096,2009-08-18,19850
2097,2009-08-17,17300
2098,2009-08-14,18300
2099,2009-08-13,20150
2100,2009-08-12,19200
2101,2009-08-11,16700
2102,2009-08-10,16500
2103,2009-08-07,16500
2104,2009-08-06,16650
2105,2009-08-05,16500
2106,2009-08-04,16300
2107,2009-08-03,16300
2108,2009-07-31,16000
2109,2009-07-30,16000
2110,2009-07-29,15950
2111,2009-07-28,15800
2112,2009-07-27,15950
2113,2009-07-24,15900
2114,2009-07-23,15900
2115,2009-07-22,15900
2116,2009-07-21,15900
2117,2009-07-20,15700
2118,2009-07-17,16000
2119,2009-07-16,15800
2120,2009-07-15,16000
2121,2009-07-14,16050
2122,2009-07-13,15850
2123,2009-07-10,16000
2124,2009-07-09,16000
2125,2009-07-08,16000
2126,2009-07-07,16600
2127,2009-07-06,16300
2128,2009-07-03,16100
2129,2009-07-02,16150
2130,2009-07-01,16100
2131,2009-06-30,16200
2132,2009-06-29,16500
2133,2009-06-26,16850
2134,2009-06-25,16700
2135,2009-06-24,16300
2136,2009-06-23,16150
2137,2009-06-22,16000
2138,2009-06-19,16250
2139,2009-06-18,15700
2140,2009-06-17,16050
2141,2009-06-16,16250
2142,2009-06-15,16200
2143,2009-06-12,16350
2144,2009-06-11,16300
2145,2009-06-10,16300
2146,2009-06-09,16150
2147,2009-06-08,16100
2148,2009-06-05,16100
2149,2009-06-04,15350
2150,2009-06-03,15850
2151,2009-06-02,15900
2152,2009-06-01,16300
2153,2009-05-29,16100
2154,2009-05-28,16400
2155,2009-05-27,16600
2156,2009-05-26,16400
2157,2009-05-25,16950
2158,2009-05-22,16700
2159,2009-05-21,16600
2160,2009-05-20,17100
2161,2009-05-19,17000
2162,2009-05-18,17450
2163,2009-05-15,17800
2164,2009-05-14,17200
2165,2009-05-13,16750
2166,2009-05-12,16700
2167,2009-05-11,16750
2168,2009-05-08,16750
2169,2009-05-07,16600
2170,2009-05-06,17250
2171,2009-05-04,17400
2172,2009-04-30,17450
2173,2009-04-29,16950
2174,2009-04-28,16550
2175,2009-04-27,17100
2176,2009-04-24,16950
2177,2009-04-23,16950
2178,2009-04-22,16700
2179,2009-04-21,17000
2180,2009-04-20,18200
2181,2009-04-17,18300
2182,2009-04-16,17900
2183,2009-04-15,17750
2184,2009-04-14,17300
2185,2009-04-13,16250
2186,2009-04-10,15900
2187,2009-04-09,15400
2188,2009-04-08,14600
2189,2009-04-07,14400
2190,2009-04-06,15950
2191,2009-04-03,14050
2192,2009-04-02,14050
2193,2009-04-01,14250
2194,2009-03-31,14150
2195,2009-03-30,14100
2196,2009-03-27,13900
2197,2009-03-26,14250
2198,2009-03-25,14050
2199,2009-03-24,14500
2200,2009-03-23,14200
2201,2009-03-20,14150
2202,2009-03-19,14050
2203,2009-03-18,14400
2204,2009-03-17,14500
2205,2009-03-16,14400
2206,2009-03-13,14200
2207,2009-03-12,14200
2208,2009-03-11,14200
2209,2009-03-10,14000
2210,2009-03-09,14050
2211,2009-03-06,13900
2212,2009-03-05,13850
2213,2009-03-04,13800
2214,2009-03-03,13500
2215,2009-03-02,13750
2216,2009-02-27,13550
2217,2009-02-26,13050
2218,2009-02-25,13100
2219,2009-02-24,13550
2220,2009-02-23,13650
2221,2009-02-20,13500
2222,2009-02-19,13900
2223,2009-02-18,13900
2224,2009-02-17,13800
2225,2009-02-16,14000
2226,2009-02-13,14100
2227,2009-02-12,14250
2228,2009-02-11,13800
2229,2009-02-10,14200
2230,2009-02-09,14000
2231,2009-02-06,14250
2232,2009-02-05,14000
2233,2009-02-04,14000
2234,2009-02-03,13950
2235,2009-02-02,13800
2236,2009-01-30,14000
2237,2009-01-29,13700
2238,2009-01-28,14000
2239,2009-01-23,13900
2240,2009-01-22,13750
2241,2009-01-21,13850
2242,2009-01-20,13900
2243,2009-01-19,14100
2244,2009-01-16,14100
2245,2009-01-15,13850
2246,2009-01-14,14200
2247,2009-01-13,14150
2248,2009-01-12,13800
2249,2009-01-09,13850
2250,2009-01-08,13800
2251,2009-01-07,14200
2252,2009-01-06,14400
2253,2009-01-05,14050
2254,2009-01-02,14000
2255,2008-12-30,13950
2256,2008-12-29,13900
2257,2008-12-26,13900
2258,2008-12-24,13700
2259,2008-12-23,13750
2260,2008-12-22,14000
2261,2008-12-19,13900
2262,2008-12-18,13800
2263,2008-12-17,14400
2264,2008-12-16,15000
2265,2008-12-15,15300
2266,2008-12-12,15600
2267,2008-12-11,15750
2268,2008-12-10,15300
2269,2008-12-09,16150
2270,2008-12-08,16000
2271,2008-12-05,16400
2272,2008-12-04,16350
2273,2008-12-03,16200
2274,2008-12-02,16950
2275,2008-12-01,16600
2276,2008-11-28,17350
2277,2008-11-27,16300
2278,2008-11-26,16000
2279,2008-11-25,16750
2280,2008-11-24,17800
2281,2008-11-21,18350
2282,2008-11-20,18350
2283,2008-11-19,17650
2284,2008-11-18,19600
2285,2008-11-17,19050
2286,2008-11-14,18400
2287,2008-11-13,18550
2288,2008-11-12,18700
2289,2008-11-11,17550
2290,2008-11-10,15300
2291,2008-11-07,14200
2292,2008-11-06,13500
2293,2008-11-05,13700
2294,2008-11-04,13550
2295,2008-11-03,13250
2296,2008-10-31,11700
2297,2008-10-30,10200
2298,2008-10-29,8900
2299,2008-10-28,8750
2300,2008-10-27,8630
2301,2008-10-24,9500
2302,2008-10-23,9900
2303,2008-10-22,10500
2304,2008-10-21,11150
2305,2008-10-20,12850
2306,2008-10-17,13600
2307,2008-10-16,15700
2308,2008-10-15,18450
2309,2008-10-14,18050
2310,2008-10-13,18500
2311,2008-10-10,17000
2312,2008-10-09,16900
2313,2008-10-08,16000
2314,2008-10-07,17550
2315,2008-10-06,19350
2316,2008-10-02,19500
2317,2008-10-01,19500
2318,2008-09-30,19450
2319,2008-09-29,20800
2320,2008-09-26,21200
2321,2008-09-25,21400
2322,2008-09-24,21200
2323,2008-09-23,21300
2324,2008-09-22,22850
2325,2008-09-19,21100
2326,2008-09-18,21000
2327,2008-09-17,21600
2328,2008-09-16,21500
2329,2008-09-12,21550
2330,2008-09-11,21250
2331,2008-09-10,20900
2332,2008-09-09,21200
2333,2008-09-08,22150
2334,2008-09-05,22000
2335,2008-09-04,22000
2336,2008-09-03,22950
2337,2008-09-02,21950
2338,2008-09-01,23000
2339,2008-08-29,23950
2340,2008-08-28,24050
2341,2008-08-27,24100
2342,2008-08-26,23600
2343,2008-08-25,23000
2344,2008-08-22,24000
2345,2008-08-21,22900
2346,2008-08-20,23650
2347,2008-08-19,22550
2348,2008-08-18,23800
2349,2008-08-14,23850
2350,2008-08-13,23950
2351,2008-08-12,24900
2352,2008-08-11,24350
2353,2008-08-08,24900
2354,2008-08-07,23700
2355,2008-08-06,25850
2356,2008-08-05,24900
2357,2008-08-04,23700
2358,2008-08-01,24800
2359,2008-07-31,25650
2360,2008-07-30,23800
2361,2008-07-29,23550
2362,2008-07-28,24300
2363,2008-07-25,24750
2364,2008-07-24,24750
2365,2008-07-23,24650
2366,2008-07-22,24700
2367,2008-07-21,24600
2368,2008-07-18,24600
2369,2008-07-17,24500
2370,2008-07-16,25000
2371,2008-07-15,24350
2372,2008-07-14,24800
2373,2008-07-11,25000
2374,2008-07-10,25300
2375,2008-07-09,25000
2376,2008-07-08,24000
2377,2008-07-07,24700
2378,2008-07-04,26700
2379,2008-07-03,26700
2380,2008-07-02,26700
2381,2008-07-01,26750
2382,2008-06-30,26500
2383,2008-06-27,26500
2384,2008-06-26,27300
2385,2008-06-25,27500
2386,2008-06-24,27800
2387,2008-06-23,27100
2388,2008-06-20,27100
2389,2008-06-19,26800
2390,2008-06-18,27600
2391,2008-06-17,27800
2392,2008-06-16,27450
