,날짜,종가,전일비,시가,고가,저가,거래량
1199,2013.03.22,17150.0,250.0,17250.0,17300.0,16800.0,17.0
1200,2013.03.21,16900.0,250.0,17250.0,17450.0,16700.0,56.0
1201,2013.03.20,17150.0,150.0,16950.0,17700.0,16600.0,2548.0
1202,2013.03.19,17000.0,300.0,16700.0,17000.0,16700.0,262.0
1203,2013.03.18,16700.0,0.0,16800.0,16800.0,16450.0,25.0
1204,2013.03.15,16700.0,0.0,16700.0,16700.0,16650.0,71.0
1205,2013.03.14,16700.0,100.0,16550.0,16700.0,16300.0,120.0
1206,2013.03.13,16600.0,100.0,16200.0,16800.0,16200.0,713.0
1207,2013.03.12,16500.0,100.0,16550.0,16550.0,16300.0,338.0
1208,2013.03.11,16600.0,100.0,16350.0,16650.0,16300.0,184.0
1209,2013.03.08,16700.0,100.0,16600.0,16700.0,16600.0,94.0
1210,2013.03.07,16600.0,200.0,16400.0,16700.0,16300.0,119.0
1211,2013.03.06,16400.0,250.0,16350.0,16600.0,16250.0,855.0
1212,2013.03.05,16650.0,0.0,16650.0,16650.0,16350.0,1181.0
1213,2013.03.04,16650.0,50.0,16750.0,16750.0,16400.0,24.0
1214,2013.02.28,16700.0,0.0,16700.0,16700.0,16700.0,10.0
1215,2013.02.27,16700.0,100.0,16600.0,16700.0,16350.0,92.0
1216,2013.02.26,16600.0,150.0,16200.0,16600.0,16200.0,201.0
1217,2013.02.25,16750.0,50.0,16750.0,16750.0,16750.0,1.0
1218,2013.02.22,16700.0,0.0,16500.0,16700.0,16500.0,100.0
1219,2013.02.21,16700.0,0.0,16700.0,16700.0,16700.0,150.0
1220,2013.02.20,16700.0,50.0,16600.0,16700.0,16600.0,138.0
1221,2013.02.19,16750.0,100.0,16400.0,16800.0,16050.0,1087.0
1222,2013.02.18,16650.0,350.0,16500.0,16800.0,16350.0,956.0
1223,2013.02.15,17000.0,300.0,16800.0,17000.0,16800.0,202.0
1224,2013.02.14,16700.0,100.0,16450.0,16750.0,16450.0,520.0
1225,2013.02.13,16600.0,350.0,16850.0,16900.0,16500.0,81.0
1226,2013.02.12,16950.0,500.0,16600.0,17100.0,16600.0,198.0
1227,2013.02.08,17450.0,100.0,16700.0,17450.0,16650.0,563.0
1228,2013.02.07,17350.0,350.0,17350.0,17350.0,17350.0,6.0
1229,2013.02.06,17000.0,200.0,16750.0,17000.0,16600.0,46.0
1230,2013.02.05,16800.0,50.0,16500.0,16900.0,16500.0,31.0
1231,2013.02.04,16850.0,50.0,17200.0,17200.0,16500.0,129.0
1232,2013.02.01,16800.0,250.0,16800.0,17000.0,16800.0,431.0
1233,2013.01.31,17050.0,50.0,17150.0,17150.0,16800.0,3.0
1234,2013.01.30,17000.0,50.0,17000.0,17000.0,16450.0,113.0
1235,2013.01.29,17050.0,50.0,17100.0,17100.0,17000.0,50.0
1236,2013.01.28,17100.0,100.0,16900.0,17150.0,16800.0,53.0
1237,2013.01.25,17200.0,0.0,17200.0,17200.0,17200.0,0.0
1238,2013.01.24,17200.0,100.0,17100.0,17200.0,17100.0,189.0
1239,2013.01.23,17100.0,0.0,17100.0,17100.0,17100.0,10.0
1240,2013.01.22,17100.0,50.0,16900.0,17100.0,16900.0,99.0
1241,2013.01.21,17150.0,150.0,17050.0,17200.0,16900.0,188.0
1242,2013.01.18,17300.0,50.0,17150.0,17500.0,16800.0,164.0
1243,2013.01.17,17250.0,0.0,17050.0,17250.0,16850.0,85.0
1244,2013.01.16,17250.0,100.0,17300.0,17300.0,17250.0,5.0
1245,2013.01.15,17150.0,250.0,17000.0,17250.0,16550.0,49.0
1246,2013.01.14,17400.0,50.0,17200.0,17600.0,17000.0,143.0
1247,2013.01.11,17450.0,50.0,17250.0,17600.0,17150.0,88.0
1248,2013.01.10,17500.0,100.0,17600.0,17700.0,17100.0,1112.0
1249,2013.01.09,17600.0,0.0,17600.0,17900.0,17200.0,446.0
1250,2013.01.08,17600.0,0.0,17250.0,17700.0,17050.0,492.0
1251,2013.01.07,17600.0,0.0,17250.0,17700.0,17250.0,140.0
1252,2013.01.04,17600.0,250.0,17350.0,18000.0,17200.0,234.0
1253,2013.01.03,17850.0,350.0,17500.0,17850.0,17500.0,44.0
1254,2013.01.02,17500.0,50.0,17500.0,17500.0,17500.0,1.0
1255,2012.12.28,17550.0,0.0,17550.0,17550.0,17550.0,0.0
1256,2012.12.27,17550.0,400.0,17950.0,17950.0,17250.0,779.0
1257,2012.12.26,17950.0,100.0,17950.0,17950.0,17950.0,50.0
1258,2012.12.24,17850.0,50.0,17850.0,17850.0,17850.0,1.0
1259,2012.12.21,17800.0,0.0,17800.0,17850.0,17500.0,1186.0
1260,2012.12.20,17800.0,50.0,17500.0,17800.0,17500.0,26.0
1261,2012.12.18,17850.0,50.0,17500.0,17850.0,17500.0,5.0
1262,2012.12.17,17900.0,50.0,17900.0,17900.0,17900.0,0.0
1263,2012.12.14,17950.0,150.0,17150.0,17950.0,17150.0,24.0
1264,2012.12.13,17800.0,100.0,17400.0,17800.0,17400.0,101.0
1265,2012.12.12,17900.0,50.0,17950.0,17950.0,17900.0,6.0
1266,2012.12.11,17850.0,50.0,17850.0,17850.0,17850.0,1.0
1267,2012.12.10,17900.0,200.0,17900.0,17900.0,17900.0,1.0
1268,2012.12.07,17700.0,200.0,18450.0,18450.0,17700.0,3.0
1269,2012.12.06,17900.0,100.0,18200.0,18200.0,17500.0,418.0
1270,2012.12.05,18000.0,200.0,17900.0,18000.0,17450.0,329.0
1271,2012.12.04,18200.0,450.0,17750.0,18200.0,17750.0,271.0
1272,2012.12.03,17750.0,50.0,17750.0,17750.0,17750.0,10.0
1273,2012.11.30,17700.0,0.0,17700.0,17700.0,17700.0,0.0
1274,2012.11.29,17700.0,0.0,17900.0,17900.0,17400.0,20.0
1275,2012.11.28,17700.0,100.0,17700.0,17700.0,17700.0,0.0
1276,2012.11.27,17800.0,150.0,17550.0,17800.0,17550.0,2.0
1277,2012.11.26,17950.0,150.0,17800.0,17950.0,17750.0,321.0
1278,2012.11.23,17800.0,0.0,17800.0,17800.0,17800.0,0.0
1279,2012.11.22,17800.0,50.0,17850.0,17950.0,17550.0,95.0
1280,2012.11.21,17850.0,550.0,18300.0,18300.0,17850.0,17.0
1281,2012.11.20,18400.0,650.0,18450.0,18450.0,18400.0,2.0
1282,2012.11.19,17750.0,0.0,17200.0,17750.0,17200.0,2.0
1283,2012.11.16,17750.0,0.0,17750.0,17750.0,17100.0,3.0
1284,2012.11.15,17750.0,300.0,17750.0,17750.0,17750.0,62.0
1285,2012.11.14,18050.0,50.0,17700.0,18050.0,17650.0,128.0
1286,2012.11.13,18100.0,0.0,17800.0,18100.0,17800.0,232.0
1287,2012.11.12,18100.0,50.0,18100.0,18100.0,18100.0,0.0
1288,2012.11.09,18150.0,50.0,18150.0,18150.0,18150.0,0.0
1289,2012.11.08,18200.0,150.0,18000.0,18200.0,18000.0,19.0
1290,2012.11.07,18050.0,100.0,18050.0,18050.0,18050.0,1.0
1291,2012.11.06,18150.0,150.0,18050.0,18950.0,17700.0,1114.0
1292,2012.11.05,18000.0,100.0,17650.0,18000.0,17650.0,10.0
1293,2012.11.02,18100.0,100.0,18100.0,18100.0,18100.0,0.0
1294,2012.11.01,18200.0,0.0,18200.0,18200.0,18200.0,0.0
1295,2012.10.31,18200.0,50.0,18000.0,18950.0,17700.0,428.0
1296,2012.10.30,18250.0,200.0,18450.0,18450.0,17800.0,29.0
1297,2012.10.29,18450.0,250.0,18900.0,18900.0,18100.0,1175.0
1298,2012.10.26,18200.0,350.0,17850.0,19000.0,17850.0,1769.0
1299,2012.10.25,17850.0,0.0,17850.0,17850.0,17850.0,0.0
1300,2012.10.24,17850.0,100.0,17500.0,17850.0,17500.0,119.0
1301,2012.10.23,17950.0,0.0,17900.0,17950.0,17900.0,360.0
1302,2012.10.22,17950.0,50.0,17950.0,17950.0,17950.0,0.0
1303,2012.10.19,18000.0,450.0,18100.0,18100.0,18000.0,83.0
1304,2012.10.18,17550.0,450.0,17950.0,18000.0,17550.0,4.0
1305,2012.10.17,18000.0,100.0,18000.0,18000.0,18000.0,1.0
1306,2012.10.16,17900.0,50.0,17450.0,17900.0,17450.0,15.0
1307,2012.10.15,17850.0,50.0,17850.0,17850.0,17850.0,24.0
1308,2012.10.12,17900.0,0.0,17900.0,17900.0,17900.0,10.0
1309,2012.10.11,17900.0,100.0,17950.0,17950.0,17900.0,4.0
1310,2012.10.10,17800.0,150.0,17900.0,17900.0,17500.0,69.0
1311,2012.10.09,17950.0,0.0,17600.0,17950.0,17600.0,179.0
1312,2012.10.08,17950.0,0.0,18350.0,18350.0,17750.0,94.0
1313,2012.10.05,17950.0,50.0,18100.0,18100.0,17650.0,131.0
1314,2012.10.04,18000.0,0.0,18000.0,18050.0,17700.0,94.0
1315,2012.10.02,18000.0,0.0,0.0,0.0,0.0,0.0
1316,2012.09.28,18000.0,0.0,18000.0,18000.0,18000.0,12.0
1317,2012.09.27,18000.0,50.0,17950.0,18000.0,17500.0,720.0
1318,2012.09.26,18050.0,50.0,17950.0,18050.0,17950.0,36.0
1319,2012.09.25,18000.0,0.0,17600.0,18200.0,17600.0,1045.0
1320,2012.09.24,18000.0,0.0,18500.0,18500.0,17800.0,400.0
1321,2012.09.21,18000.0,300.0,17900.0,18700.0,17900.0,126.0
1322,2012.09.20,18300.0,100.0,18000.0,18500.0,17950.0,523.0
1323,2012.09.19,18400.0,550.0,18000.0,18400.0,18000.0,838.0
1324,2012.09.18,17850.0,400.0,18250.0,18250.0,17550.0,728.0
1325,2012.09.17,18250.0,0.0,18250.0,18250.0,18250.0,1.0
1326,2012.09.14,18250.0,100.0,18000.0,18250.0,18000.0,3.0
1327,2012.09.13,18350.0,200.0,18150.0,18350.0,18100.0,505.0
1328,2012.09.12,18150.0,0.0,18150.0,18150.0,18150.0,3.0
1329,2012.09.11,18150.0,50.0,18200.0,18200.0,18150.0,61.0
1330,2012.09.10,18200.0,100.0,18000.0,18200.0,18000.0,58.0
1331,2012.09.07,18300.0,150.0,17800.0,18300.0,17800.0,7.0
1332,2012.09.06,18150.0,100.0,17750.0,18250.0,17500.0,26.0
1333,2012.09.05,18050.0,150.0,18300.0,18300.0,17800.0,24.0
1334,2012.09.04,18200.0,200.0,18000.0,18350.0,17900.0,44.0
1335,2012.09.03,18400.0,100.0,18050.0,18400.0,17700.0,343.0
1336,2012.08.31,18500.0,100.0,18500.0,18500.0,18500.0,20.0
1337,2012.08.30,18400.0,100.0,18150.0,18400.0,18150.0,8.0
1338,2012.08.29,18300.0,50.0,18000.0,18300.0,18000.0,5.0
1339,2012.08.28,18250.0,0.0,18350.0,18350.0,17800.0,4.0
1340,2012.08.27,18250.0,0.0,18250.0,18250.0,18250.0,0.0
1341,2012.08.24,18250.0,50.0,17850.0,18250.0,17850.0,58.0
1342,2012.08.23,18200.0,100.0,18400.0,18400.0,18000.0,13.0
1343,2012.08.22,18300.0,300.0,17750.0,18350.0,17750.0,10.0
1344,2012.08.21,18000.0,0.0,18050.0,18550.0,18000.0,597.0
1345,2012.08.20,18000.0,500.0,18550.0,18550.0,17800.0,4033.0
1346,2012.08.17,18500.0,100.0,18400.0,18500.0,18400.0,5.0
1347,2012.08.16,18400.0,0.0,18050.0,18500.0,18050.0,1896.0
1348,2012.08.14,18400.0,0.0,18400.0,18400.0,18400.0,0.0
1349,2012.08.13,18450.0,450.0,18500.0,18500.0,18450.0,8.0
1350,2012.08.10,18000.0,300.0,18050.0,18050.0,18000.0,126.0
1351,2012.08.09,18300.0,450.0,18750.0,18750.0,18300.0,26.0
1352,2012.08.08,18750.0,0.0,18750.0,18750.0,18750.0,21.0
1353,2012.08.07,18750.0,50.0,18700.0,18750.0,18700.0,6.0
1354,2012.08.06,18700.0,0.0,18700.0,18700.0,18700.0,1.0
1355,2012.08.03,18700.0,0.0,18700.0,18700.0,18700.0,2.0
1356,2012.08.02,18700.0,0.0,18700.0,18700.0,18700.0,0.0
1357,2012.08.01,18700.0,0.0,18700.0,18700.0,18700.0,0.0
1358,2012.07.31,18700.0,50.0,18200.0,18700.0,18200.0,27.0
1359,2012.07.30,18750.0,0.0,18750.0,18750.0,18750.0,0.0
1360,2012.07.27,18750.0,150.0,17850.0,18750.0,17850.0,38.0
1361,2012.07.26,18600.0,800.0,17800.0,18750.0,17800.0,94.0
1362,2012.07.25,17800.0,650.0,18200.0,18200.0,17800.0,2.0
1363,2012.07.24,18450.0,400.0,18350.0,18550.0,18150.0,118.0
1364,2012.07.23,18850.0,50.0,18350.0,19400.0,18300.0,154.0
1365,2012.07.20,18900.0,400.0,18450.0,18950.0,18450.0,156.0
1366,2012.07.19,18500.0,300.0,18950.0,18950.0,18200.0,338.0
1367,2012.07.18,18800.0,100.0,18950.0,18950.0,18550.0,16.0
1368,2012.07.17,18700.0,100.0,18300.0,18800.0,18300.0,86.0
1369,2012.07.16,18800.0,150.0,18850.0,18850.0,18550.0,12.0
1370,2012.07.13,18950.0,0.0,18950.0,18950.0,18950.0,8.0
1371,2012.07.12,18950.0,250.0,18700.0,18950.0,18700.0,6.0
1372,2012.07.11,18700.0,0.0,18700.0,18700.0,18700.0,0.0
1373,2012.07.10,18900.0,350.0,18900.0,18950.0,18400.0,11.0
1374,2012.07.09,18550.0,0.0,18550.0,19000.0,18450.0,47.0
1375,2012.07.06,18550.0,350.0,18950.0,18950.0,18300.0,97.0
1376,2012.07.05,18900.0,100.0,18900.0,18900.0,18900.0,1.0
1377,2012.07.04,18800.0,200.0,18850.0,18850.0,18250.0,24.0
1378,2012.07.03,18600.0,50.0,18650.0,18950.0,18000.0,421.0
1379,2012.07.02,18550.0,350.0,18900.0,19250.0,18500.0,192.0
1380,2012.06.29,18900.0,0.0,19000.0,19000.0,18900.0,44.0
1381,2012.06.28,18900.0,600.0,18700.0,19000.0,18700.0,62.0
1382,2012.06.27,18300.0,700.0,18950.0,18950.0,18300.0,43.0
1383,2012.06.26,19000.0,400.0,18600.0,19000.0,18200.0,1085.0
1384,2012.06.25,18600.0,600.0,18700.0,19350.0,18600.0,126.0
1385,2012.06.22,19200.0,50.0,19200.0,19200.0,19200.0,10.0
1386,2012.06.21,19150.0,250.0,18600.0,19150.0,18600.0,7.0
1387,2012.06.20,18900.0,100.0,18900.0,18900.0,18450.0,18.0
1388,2012.06.19,19000.0,550.0,19250.0,19250.0,18300.0,32.0
1389,2012.06.18,19550.0,50.0,19100.0,19550.0,19050.0,141.0
1390,2012.06.15,19600.0,500.0,19200.0,20200.0,19150.0,3202.0
1391,2012.06.14,19100.0,350.0,19100.0,19150.0,19100.0,24.0
1392,2012.06.13,18750.0,500.0,19450.0,19450.0,18750.0,65.0
1393,2012.06.12,19250.0,50.0,18550.0,20000.0,18550.0,595.0
1394,2012.06.11,19300.0,200.0,19300.0,19300.0,19300.0,14.0
1395,2012.06.08,19100.0,150.0,19100.0,19100.0,19100.0,6.0
1396,2012.06.07,19250.0,0.0,18700.0,19400.0,18600.0,15.0
1397,2012.06.05,19250.0,100.0,19000.0,19250.0,19000.0,53.0
1398,2012.06.04,19350.0,100.0,19400.0,19400.0,19350.0,5.0
1399,2012.06.01,19450.0,100.0,19400.0,19500.0,19050.0,68.0
1400,2012.05.31,19550.0,300.0,19500.0,19550.0,19500.0,56.0
1401,2012.05.30,19250.0,300.0,19450.0,19750.0,19250.0,63.0
1402,2012.05.29,19550.0,0.0,19550.0,19550.0,19550.0,0.0
1403,2012.05.25,19550.0,350.0,19500.0,19550.0,19500.0,18.0
1404,2012.05.24,19200.0,450.0,19700.0,19700.0,19050.0,9.0
1405,2012.05.23,19650.0,0.0,19300.0,19650.0,19300.0,9.0
1406,2012.05.22,19650.0,0.0,19350.0,19650.0,19350.0,7.0
1407,2012.05.21,19650.0,100.0,19050.0,19800.0,19000.0,309.0
1408,2012.05.18,19750.0,50.0,19000.0,19850.0,19000.0,78.0
1409,2012.05.17,19700.0,300.0,19400.0,19700.0,19000.0,32.0
1410,2012.05.16,19400.0,100.0,19450.0,19450.0,19000.0,82.0
1411,2012.05.15,19300.0,0.0,19300.0,19400.0,18950.0,499.0
1412,2012.05.14,19300.0,0.0,18800.0,19300.0,18800.0,50.0
1413,2012.05.11,19300.0,150.0,18800.0,19300.0,18800.0,3595.0
1414,2012.05.10,19450.0,350.0,19450.0,19450.0,19000.0,134.0
1415,2012.05.09,19100.0,200.0,19300.0,19300.0,19100.0,34.0
1416,2012.05.08,19300.0,250.0,18900.0,19400.0,18900.0,3.0
1417,2012.05.07,19050.0,350.0,19450.0,19450.0,18900.0,97.0
1418,2012.05.04,19400.0,300.0,19050.0,19400.0,18700.0,228.0
1419,2012.05.03,19700.0,350.0,19700.0,19700.0,19650.0,3.0
1420,2012.05.02,19350.0,250.0,19100.0,19600.0,18750.0,777.0
1421,2012.04.30,19100.0,500.0,19000.0,19550.0,18800.0,721.0
1422,2012.04.27,19600.0,250.0,19850.0,19850.0,19000.0,3740.0
1423,2012.04.26,19850.0,50.0,19850.0,19850.0,19850.0,1.0
1424,2012.04.25,19900.0,100.0,19100.0,20050.0,19100.0,217.0
1425,2012.04.24,20000.0,400.0,19800.0,20200.0,19700.0,194.0
1426,2012.04.23,19600.0,100.0,19450.0,19600.0,19000.0,16.0
1427,2012.04.20,19500.0,50.0,19100.0,19550.0,19100.0,169.0
1428,2012.04.19,19550.0,100.0,19950.0,19950.0,19400.0,1048.0
1429,2012.04.18,19450.0,50.0,19400.0,19550.0,19300.0,138.0
1430,2012.04.17,19400.0,150.0,20000.0,20000.0,19400.0,7.0
1431,2012.04.16,19550.0,250.0,19450.0,19700.0,19400.0,45.0
1432,2012.04.13,19300.0,200.0,19100.0,19500.0,18950.0,114.0
1433,2012.04.12,19100.0,0.0,19100.0,19100.0,18950.0,41.0
1434,2012.04.10,19100.0,150.0,18850.0,19400.0,18750.0,159.0
1435,2012.04.09,19250.0,100.0,19350.0,19600.0,18700.0,146.0
1436,2012.04.06,19150.0,100.0,19350.0,20000.0,19100.0,186.0
1437,2012.04.05,19250.0,550.0,20000.0,20000.0,19150.0,194.0
1438,2012.04.04,19800.0,150.0,19500.0,20150.0,19250.0,1159.0
1439,2012.04.03,19950.0,350.0,19600.0,19950.0,19600.0,275.0
1440,2012.04.02,19600.0,0.0,19600.0,19900.0,19600.0,55.0
1441,2012.03.30,19600.0,0.0,19600.0,20300.0,19600.0,201.0
1442,2012.03.29,19600.0,400.0,19400.0,20400.0,19400.0,215.0
1443,2012.03.28,20000.0,100.0,20100.0,20200.0,20000.0,928.0
1444,2012.03.27,19900.0,650.0,20050.0,20050.0,19400.0,28.0
1445,2012.03.26,19250.0,700.0,20100.0,20100.0,19250.0,31.0
1446,2012.03.23,19950.0,50.0,19950.0,19950.0,19950.0,7.0
1447,2012.03.22,19900.0,100.0,19850.0,20200.0,19400.0,30.0
1448,2012.03.21,20000.0,100.0,20100.0,20100.0,20000.0,394.0
1449,2012.03.20,20100.0,100.0,20300.0,20500.0,19900.0,347.0
1450,2012.03.19,20200.0,100.0,20800.0,20800.0,20200.0,26.0
1451,2012.03.16,20300.0,400.0,20750.0,20750.0,20000.0,335.0
1452,2012.03.15,20700.0,150.0,20950.0,21000.0,20300.0,134.0
1453,2012.03.14,20850.0,250.0,20850.0,20850.0,20850.0,5.0
1454,2012.03.13,20600.0,600.0,20300.0,20850.0,20300.0,130.0
1455,2012.03.12,21200.0,700.0,20500.0,21350.0,20500.0,18.0
1456,2012.03.09,20500.0,400.0,20950.0,20950.0,20500.0,148.0
1457,2012.03.08,20900.0,150.0,21200.0,21200.0,20900.0,6.0
1458,2012.03.07,20750.0,200.0,20850.0,20850.0,20550.0,103.0
1459,2012.03.06,20950.0,550.0,21450.0,21450.0,20600.0,312.0
1460,2012.03.05,21500.0,100.0,20600.0,21600.0,20600.0,307.0
1461,2012.03.02,21400.0,450.0,20800.0,21500.0,20800.0,242.0
1462,2012.02.29,20950.0,50.0,20600.0,21000.0,20600.0,756.0
1463,2012.02.28,21000.0,150.0,21300.0,21300.0,20700.0,562.0
1464,2012.02.27,20850.0,200.0,20650.0,21250.0,20650.0,1494.0
1465,2012.02.24,20650.0,150.0,20750.0,20800.0,20350.0,8988.0
1466,2012.02.23,20800.0,200.0,20600.0,20850.0,20450.0,197.0
1467,2012.02.22,20600.0,300.0,20300.0,20750.0,20300.0,438.0
1468,2012.02.21,20300.0,300.0,20600.0,20600.0,20250.0,58.0
1469,2012.02.20,20600.0,200.0,20750.0,20750.0,20050.0,236.0
1470,2012.02.17,20400.0,200.0,20950.0,20950.0,20000.0,1002.0
1471,2012.02.16,20200.0,100.0,20100.0,20250.0,20050.0,1103.0
1472,2012.02.15,20100.0,800.0,20600.0,20900.0,20000.0,580.0
1473,2012.02.14,20900.0,800.0,20100.0,21350.0,20100.0,1020.0
1474,2012.02.13,20100.0,0.0,20000.0,20300.0,20000.0,117.0
1475,2012.02.10,20100.0,200.0,20100.0,20300.0,20000.0,796.0
1476,2012.02.09,20300.0,150.0,20100.0,20450.0,20100.0,561.0
1477,2012.02.08,20150.0,550.0,21000.0,21000.0,20150.0,1202.0
1478,2012.02.07,20700.0,650.0,20000.0,20700.0,20000.0,1385.0
1479,2012.02.06,20050.0,250.0,20000.0,20450.0,20000.0,770.0
1480,2012.02.03,20300.0,50.0,20700.0,20700.0,19700.0,1866.0
1481,2012.02.02,20250.0,1050.0,19450.0,21100.0,19200.0,1626.0
1482,2012.02.01,19200.0,100.0,19000.0,19400.0,18900.0,752.0
1483,2012.01.31,19100.0,50.0,19000.0,19150.0,19000.0,305.0
1484,2012.01.30,19150.0,250.0,19000.0,19150.0,19000.0,631.0
1485,2012.01.27,19400.0,200.0,19300.0,19400.0,19300.0,343.0
1486,2012.01.26,19200.0,50.0,19400.0,19400.0,19000.0,114.0
1487,2012.01.25,19250.0,250.0,19400.0,19400.0,19000.0,119.0
1488,2012.01.20,19000.0,200.0,19250.0,19250.0,19000.0,25.0
1489,2012.01.19,19200.0,200.0,19400.0,19400.0,19200.0,12.0
1490,2012.01.18,19400.0,100.0,19450.0,19450.0,19050.0,77.0
1491,2012.01.17,19300.0,400.0,19100.0,19350.0,18950.0,348.0
1492,2012.01.16,18900.0,300.0,19350.0,19350.0,18900.0,2.0
1493,2012.01.13,19200.0,50.0,19250.0,19400.0,19200.0,23.0
1494,2012.01.12,19250.0,50.0,19300.0,19300.0,18700.0,297.0
1495,2012.01.11,19200.0,100.0,19250.0,19250.0,18850.0,181.0
1496,2012.01.10,19100.0,150.0,19250.0,19250.0,18800.0,43.0
1497,2012.01.09,19250.0,250.0,19000.0,19800.0,18200.0,3306.0
1498,2012.01.06,19000.0,500.0,18300.0,19000.0,18300.0,35.0
1499,2012.01.05,18500.0,200.0,18300.0,18750.0,18250.0,96.0
1500,2012.01.04,18700.0,250.0,18100.0,19000.0,18100.0,507.0
1501,2012.01.03,18450.0,500.0,18000.0,18950.0,18000.0,1344.0
1502,2012.01.02,18950.0,300.0,19450.0,19450.0,17550.0,587.0
1503,2011.12.29,19250.0,300.0,18300.0,19300.0,18300.0,3.0
1504,2011.12.28,18950.0,450.0,17700.0,19000.0,17700.0,48.0
1505,2011.12.27,18500.0,600.0,19100.0,19100.0,18350.0,1101.0
1506,2011.12.26,19100.0,100.0,19000.0,19100.0,18700.0,543.0
1507,2011.12.23,19000.0,500.0,19350.0,19350.0,18800.0,38.0
1508,2011.12.22,18500.0,250.0,18750.0,19000.0,18500.0,1142.0
1509,2011.12.21,18750.0,50.0,19700.0,19700.0,18700.0,326.0
1510,2011.12.20,18700.0,400.0,19000.0,19150.0,18550.0,498.0
1511,2011.12.19,19100.0,300.0,18900.0,19200.0,18500.0,1058.0
1512,2011.12.16,18800.0,200.0,19100.0,19800.0,18800.0,977.0
1513,2011.12.15,19000.0,250.0,18950.0,19550.0,18950.0,1637.0
1514,2011.12.14,19250.0,350.0,19600.0,19600.0,18750.0,2446.0
1515,2011.12.13,18900.0,300.0,18700.0,19450.0,18700.0,1156.0
1516,2011.12.12,18600.0,650.0,19250.0,19500.0,18300.0,337.0
1517,2011.12.09,19250.0,50.0,19750.0,19750.0,18600.0,263.0
1518,2011.12.08,19200.0,550.0,18650.0,21000.0,18650.0,3706.0
1519,2011.12.07,18650.0,100.0,18850.0,18850.0,18400.0,722.0
1520,2011.12.06,18550.0,100.0,18500.0,18650.0,18300.0,1254.0
1521,2011.12.05,18650.0,100.0,19000.0,19000.0,18050.0,1522.0
1522,2011.12.02,18750.0,1050.0,18400.0,19500.0,18000.0,1550.0
1523,2011.12.01,17700.0,150.0,18400.0,18500.0,17550.0,1908.0
1524,2011.11.30,17550.0,150.0,17250.0,17800.0,17250.0,146.0
1525,2011.11.29,17700.0,450.0,17200.0,17950.0,17200.0,16.0
1526,2011.11.28,17250.0,200.0,17950.0,17950.0,17250.0,316.0
1527,2011.11.25,17450.0,200.0,17500.0,18850.0,17400.0,195.0
1528,2011.11.24,17250.0,450.0,17250.0,17900.0,17250.0,34.0
1529,2011.11.23,17700.0,0.0,17700.0,18900.0,17500.0,55.0
1530,2011.11.22,17700.0,100.0,18150.0,18150.0,17300.0,244.0
1531,2011.11.21,17800.0,150.0,18450.0,18500.0,17800.0,40.0
1532,2011.11.18,17950.0,350.0,18400.0,18400.0,17400.0,17.0
1533,2011.11.17,17600.0,400.0,18950.0,18950.0,17350.0,360.0
1534,2011.11.16,18000.0,450.0,18200.0,18400.0,17350.0,617.0
1535,2011.11.15,17550.0,400.0,17950.0,18150.0,17550.0,32.0
1536,2011.11.14,17950.0,300.0,17000.0,18100.0,17000.0,57.0
1537,2011.11.11,17650.0,100.0,17600.0,18850.0,17600.0,65.0
1538,2011.11.10,17550.0,650.0,18200.0,18200.0,17200.0,105.0
1539,2011.11.09,18200.0,250.0,18100.0,18200.0,18100.0,20.0
1540,2011.11.08,17950.0,500.0,18450.0,18450.0,17950.0,9.0
1541,2011.11.07,18450.0,50.0,18500.0,18500.0,17900.0,104.0
1542,2011.11.04,18500.0,100.0,18000.0,18500.0,18000.0,40.0
1543,2011.11.03,18400.0,500.0,18000.0,18950.0,18000.0,17.0
1544,2011.11.02,17900.0,650.0,18300.0,18300.0,17900.0,2.0
1545,2011.11.01,18550.0,250.0,18000.0,18550.0,18000.0,85.0
1546,2011.10.31,18300.0,450.0,18500.0,18500.0,18000.0,386.0
1547,2011.10.28,18750.0,250.0,18500.0,18950.0,18400.0,348.0
1548,2011.10.27,18500.0,200.0,18000.0,18600.0,17800.0,66.0
1549,2011.10.26,18300.0,100.0,18800.0,18800.0,18300.0,11.0
1550,2011.10.25,18400.0,100.0,18350.0,18450.0,17950.0,506.0
1551,2011.10.24,18500.0,200.0,18400.0,18500.0,17600.0,497.0
1552,2011.10.21,18700.0,50.0,18700.0,18750.0,18300.0,29.0
1553,2011.10.20,18750.0,400.0,18000.0,18800.0,18000.0,121.0
1554,2011.10.19,18350.0,650.0,18650.0,18850.0,18350.0,151.0
1555,2011.10.18,19000.0,100.0,18600.0,19000.0,18600.0,419.0
1556,2011.10.17,18900.0,100.0,19000.0,19000.0,18500.0,43.0
1557,2011.10.14,19000.0,150.0,18500.0,19000.0,18200.0,30.0
1558,2011.10.13,18850.0,50.0,18850.0,18850.0,18450.0,190.0
1559,2011.10.12,18800.0,500.0,18300.0,18950.0,18150.0,214.0
1560,2011.10.11,18300.0,300.0,18000.0,18800.0,18000.0,600.0
1561,2011.10.10,18000.0,0.0,18700.0,18800.0,17500.0,128.0
1562,2011.10.07,18000.0,350.0,17650.0,18600.0,17650.0,166.0
1563,2011.10.06,18350.0,1450.0,17350.0,19300.0,17050.0,75.0
1564,2011.10.05,16900.0,950.0,17950.0,18100.0,16600.0,636.0
